TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7,mode
17,862534033931242.00 ,460016291512177.00 ,1515914127638.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,1.22833252,-6.321716309,38.7298584,-1.743815303,-0.384685934,1.477200389,7,460,0,6362,29977,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27924,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,29978,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27912,0,2147483647,0,0,17,4,-79,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914129729.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,16.98913574,-26.42211914,37.82958984,-1.886079431,-0.578713417,1.603858471,7,460,0,6362,29977,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27924,0,2147483647,0,0,14,4,-85,GSM,460,0,6362,29978,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914131816.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,26.15966797,-15.3213501,36.92932129,-1.609803557,-0.526057541,1.497250438,7,460,0,6362,29977,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27924,0,2147483647,0,0,14,4,-85,GSM,460,0,6362,29978,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914133906.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,24.08905029,-16.5222168,33.32977295,-1.954145551,-0.111354142,1.516776085,6,460,0,6362,29977,0,2147483647,0,0,25,4,-63,GSM,460,0,6362,29978,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914135997.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,20.62835693,-15.62194824,32.73010254,-1.984042525,-0.060352426,1.571182609,7,460,0,6362,29977,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29978,0,2147483647,0,0,21,4,-71,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,17,4,-79,GSM,460,0,6153,27950,0,2147483647,0,0,13,4,-87,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914138091.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,23.56872559,-11.12213135,34.82971191,-1.749000192,-0.198852465,1.56103158,7,460,0,6362,29977,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29978,0,2147483647,0,0,21,4,-71,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,17,4,-79,GSM,0,0,0,-1,0,2147483647,0,0,14,4,-85,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914140181.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,19.23980713,-12.32147217,35.13031006,-1.776070237,-0.268822521,1.478218198,6,460,0,6362,29977,0,2147483647,0,0,28,4,-57,GSM,460,0,6362,29978,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,17,4,-79,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914142252.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,17.1585083,-12.32147217,35.13031006,-1.778932214,-0.333122015,1.414186954,6,460,0,6362,29977,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29978,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27912,0,2147483647,0,0,17,4,-79,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914144360.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,15.4296875,-14.42108154,29.12902832,-1.861528873,-0.375267327,1.434892535,6,460,0,6362,29977,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29978,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914146436.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,16.98913574,-20.72143555,34.2300415,-1.944041133,-0.351379663,1.613933444,6,460,0,6362,29978,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,29977,0,2147483647,0,0,27,4,-59,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914148522.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,17.1585083,-18.62182617,34.52911377,-1.944172382,-0.257656246,1.72286272,6,460,0,6362,29978,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29966,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,29977,0,2147483647,0,0,27,4,-59,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914150615.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,7.638549805,-12.62207031,33.62884521,-1.927514315,-0.07039839,1.807891011,4,460,0,6362,29978,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,26,4,-61,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914152686.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,3.648376465,-21.32110596,22.52960205,-2.261969566,-0.360961527,1.574805856,6,460,0,6362,29978,0,2147483647,0,0,23,4,-67,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,27,4,-59,GSM,0,0,0,-1,0,2147483647,0,0,23,4,-67,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914154778.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,13.86871338,-12.02087402,46.82922363,-1.611367941,-0.522696376,1.641571879,7,460,0,6362,29978,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29977,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,27,4,-59,GSM,0,0,0,-1,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914156867.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,10.23864746,-21.02203369,33.32977295,-1.966141343,-0.44729951,1.635360003,7,460,0,6362,29978,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29977,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,25,4,-63,GSM,0,0,0,-1,0,2147483647,0,0,16,4,-81,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914158960.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,10.05859375,-13.22174072,34.82971191,-1.800807238,-0.4373312,1.536042333,7,460,0,6362,29978,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29977,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,16,4,-81,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914161028.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,11.61956787,-12.92114258,35.13031006,-1.806613803,-0.450370133,1.4314785,7,460,0,6362,29978,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29977,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,17,4,-79,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914163122.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,2.958679199,-6.321716309,32.73010254,-1.759715915,-0.067637123,1.491509795,7,460,0,6362,29978,0,2147483647,0,0,15,4,-83,GSM,460,0,6362,30075,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29968,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,29977,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914165213.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,5.209350586,-16.22161865,25.83007813,-2.127911806,-0.036363415,1.598105311,7,460,0,6362,29978,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,30075,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914167303.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,6.079101563,-11.12213135,33.32977295,-1.879495978,-0.078369379,1.549711347,7,460,0,6362,29978,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,30075,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914169374.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,7.638549805,-12.02087402,16.22924805,-2.207991838,-0.043968305,1.63444829,7,460,0,6153,28021,0,2147483647,0,0,16,4,-81,GSM,460,0,6362,30075,0,2147483647,0,0,17,4,-79,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914171487.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,19.06890869,8.978271484,33.0291748,-1.275024176,-0.07333675,1.53525126,5,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,460,0,6362,30093,0,2147483647,0,0,18,4,-77,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914173655.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,15.4296875,3.578186035,29.12902832,-1.428784013,-0.049672265,1.521694422,7,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,30093,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27912,0,2147483647,0,0,16,4,-81,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914175745.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,12.30926514,-3.321838379,27.33001709,-1.667283773,-0.059668489,1.467353582,6,460,0,6153,28021,0,2147483647,0,0,25,4,-63,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,30093,0,2147483647,0,0,17,4,-79,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914177837.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,11.27929688,-14.12200928,31.52923584,-1.959878683,-0.091814168,1.474641442,6,460,0,6153,28021,0,2147483647,0,0,25,4,-63,GSM,460,0,6362,29968,0,2147483647,0,0,19,4,-75,GSM,460,0,6362,29977,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,30093,0,2147483647,0,0,17,4,-79,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914180202.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,15.60974121,-9.321594238,37.82958984,-1.687685609,-0.290094882,1.573573112,7,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914182297.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,12.65869141,-18.02215576,35.72998047,-1.9181391,-0.32487464,1.586332202,7,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914184386.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,14.04876709,-17.12188721,34.52911377,-1.858646154,-0.37775901,1.63385582,7,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,18,4,-77,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914186476.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,15.77911377,-15.62194824,35.72998047,-1.747377992,-0.497643441,1.558179975,7,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27904,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27912,0,2147483647,0,0,19,4,-75,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914188590.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,14.73846436,-14.42108154,34.52911377,-1.794487357,-0.43820715,1.482553124,7,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,20,4,-73,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27904,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27912,0,2147483647,0,0,19,4,-75,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914190698.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,11.44866943,-10.8215332,35.42938232,-1.771240234,-0.392986953,1.438356042,7,460,0,6153,28021,0,2147483647,0,0,28,4,-57,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27913,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,20,4,-73,GSM,0
17,862534033931242.00 ,460016291512177.00 ,1515914192791.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,10.92834473,-9.020996094,30.92956543,-1.77801311,-0.290599793,1.433265805,6,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,20,4,-73,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914194881.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,8.499145508,-9.921264648,29.12902832,-1.858032703,-0.180540338,1.457876801,6,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,20,4,-73,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914196967.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,10.23864746,-16.5222168,28.52935791,-2.051699638,-0.140382931,1.446638703,6,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,21,4,-71,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914199064.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,9.368896484,-11.72180176,29.42962646,-1.934481144,-0.03441612,1.475192308,6,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,21,4,-71,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914201171.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,7.638549805,-15.3213501,36.63024902,-1.95499289,-0.064855866,1.459822178,6,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,18,4,-77,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27904,0,2147483647,0,0,19,4,-75,GSM,460,0,6153,27912,0,2147483647,0,0,21,4,-71,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914203263.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,8.158874512,-11.72180176,30.32989502,-1.922958016,-0.061998665,1.505662203,6,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6362,29968,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27904,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27912,0,2147483647,0,0,22,4,-69,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
17,862534033931242.00 ,460016291512177.00 ,1515914205354.00 ,121.5101522,31.27946348,16,9,2.9222765,-57,TRUE,-1,-1,5,57,4000,9.539794922,-10.8215332,29.12902832,-1.899668336,-0.089258127,1.587650299,6,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6362,29968,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27904,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27912,0,2147483647,0,0,22,4,-69,GSM,460,0,6362,29977,0,2147483647,0,0,19,4,-75,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
